day,month,year,category,number of vehicles,number of sites
10,3,2020,5,291,1
10,3,2020,6,108,1
10,3,2020,7,38,1
9,3,2020,1,4,1
9,3,2020,2,5536,1
9,3,2020,3,893,1
9,3,2020,4,39,1
9,3,2020,5,175,1
9,3,2020,6,91,1
9,3,2020,7,39,1
8,3,2020,1,18,1
8,3,2020,2,5419,1
8,3,2020,3,552,1
8,3,2020,4,31,1
8,3,2020,5,26,1
8,3,2020,6,18,1
8,3,2020,7,38,1
7,3,2020,1,2,1
7,3,2020,2,5361,1
7,3,2020,3,704,1
7,3,2020,4,42,1
7,3,2020,5,52,1
7,3,2020,6,27,1
7,3,2020,7,68,1
6,3,2020,1,15,1
6,3,2020,2,6840,1
6,3,2020,3,1010,1
6,3,2020,4,58,1
6,3,2020,5,219,1
6,3,2020,6,102,1
6,3,2020,7,79,1
5,3,2020,1,18,1
5,3,2020,2,6040,1
5,3,2020,3,960,1
5,3,2020,4,40,1
5,3,2020,5,216,1
5,3,2020,6,115,1
5,3,2020,7,55,1
4,3,2020,1,20,1
4,3,2020,2,6206,1
4,3,2020,3,923,1
4,3,2020,4,43,1
4,3,2020,5,197,1
4,3,2020,6,101,1
4,3,2020,7,51,1
3,3,2020,1,17,1
3,3,2020,2,6203,1
3,3,2020,3,940,1
3,3,2020,4,46,1
3,3,2020,5,228,1
3,3,2020,6,74,1
3,3,2020,7,48,1
2,3,2020,1,5,1
2,3,2020,2,5805,1
2,3,2020,3,924,1
2,3,2020,4,35,1
2,3,2020,5,253,1
2,3,2020,6,86,1
2,3,2020,7,44,1
1,3,2020,1,10,1
1,3,2020,2,5199,1
1,3,2020,3,559,1
1,3,2020,4,27,1
1,3,2020,5,35,1
1,3,2020,6,11,1
1,3,2020,7,34,1
31,3,2020,1,5,1
31,3,2020,2,675,1
31,3,2020,3,257,1
31,3,2020,4,21,1
31,3,2020,5,119,1
31,3,2020,6,419,1
31,3,2020,7,19,1
30,3,2020,1,6,1
30,3,2020,2,817,1
30,3,2020,3,219,1
30,3,2020,4,24,1
30,3,2020,5,82,1
30,3,2020,6,421,1
30,3,2020,7,19,1
29,3,2020,1,5,1
29,3,2020,2,473,1
29,3,2020,3,67,1
29,3,2020,4,7,1
29,3,2020,5,18,1
29,3,2020,6,66,1
29,3,2020,7,1,1
28,3,2020,1,2,1
28,3,2020,2,898,1
28,3,2020,3,161,1
28,3,2020,4,17,1
28,3,2020,5,39,1
28,3,2020,6,153,1
28,3,2020,7,29,1
27,3,2020,1,26,1
27,3,2020,2,1889,1
27,3,2020,3,452,1
27,3,2020,4,22,1
27,3,2020,5,128,1
27,3,2020,6,429,1
27,3,2020,7,39,1
26,3,2020,1,14,1
26,3,2020,2,1481,1
26,3,2020,3,418,1
26,3,2020,4,20,1
26,3,2020,5,138,1
26,3,2020,6,474,1
26,3,2020,7,37,1
25,3,2020,1,17,1
25,3,2020,2,1440,1
25,3,2020,3,420,1
25,3,2020,4,22,1
25,3,2020,5,121,1
25,3,2020,6,468,1
25,3,2020,7,37,1
24,3,2020,1,18,1
24,3,2020,2,1528,1
24,3,2020,3,476,1
24,3,2020,4,27,1
24,3,2020,5,144,1
24,3,2020,6,458,1
24,3,2020,7,40,1
23,3,2020,1,8,1
23,3,2020,2,1667,1
23,3,2020,3,399,1
23,3,2020,4,14,1
23,3,2020,5,108,1
23,3,2020,6,409,1
23,3,2020,7,33,1
22,3,2020,1,19,1
22,3,2020,2,1540,1
22,3,2020,3,145,1
22,3,2020,4,15,1
22,3,2020,5,25,1
22,3,2020,6,86,1
22,3,2020,7,24,1
21,3,2020,1,12,1
21,3,2020,2,1467,1
21,3,2020,3,228,1
21,3,2020,4,14,1
21,3,2020,5,71,1
21,3,2020,6,209,1
21,3,2020,7,46,1
20,3,2020,1,26,1
20,3,2020,2,2141,1
20,3,2020,3,481,1
20,3,2020,4,33,1
20,3,2020,5,142,1
20,3,2020,6,504,1
20,3,2020,7,40,1
19,3,2020,1,12,1
19,3,2020,2,1737,1
19,3,2020,3,423,1
19,3,2020,4,27,1
19,3,2020,5,154,1
19,3,2020,6,558,1
19,3,2020,7,25,1
18,3,2020,1,19,1
18,3,2020,2,1930,1
18,3,2020,3,470,1
18,3,2020,4,21,1
18,3,2020,5,110,1
18,3,2020,6,468,1
18,3,2020,7,21,1
17,3,2020,1,8,1
17,3,2020,2,1662,1
17,3,2020,3,165,1
17,3,2020,4,23,1
17,3,2020,5,49,1
17,3,2020,6,227,1
17,3,2020,7,28,1
16,3,2020,1,16,1
16,3,2020,2,2166,1
16,3,2020,3,425,1
16,3,2020,4,17,1
16,3,2020,5,107,1
16,3,2020,6,443,1
16,3,2020,7,44,1
15,3,2020,1,12,1
15,3,2020,2,2332,1
15,3,2020,3,208,1
15,3,2020,4,18,1
15,3,2020,5,27,1
15,3,2020,6,96,1
15,3,2020,7,26,1
14,3,2020,1,10,1
14,3,2020,2,2566,1
14,3,2020,3,339,1
14,3,2020,4,17,1
14,3,2020,5,79,1
14,3,2020,6,210,1
14,3,2020,7,46,1
13,3,2020,1,16,1
13,3,2020,2,3571,1
13,3,2020,3,583,1
13,3,2020,4,40,1
13,3,2020,5,130,1
13,3,2020,6,485,1
13,3,2020,7,45,1
12,3,2020,1,10,1
12,3,2020,2,2821,1
12,3,2020,3,559,1
12,3,2020,4,17,1
12,3,2020,5,119,1
12,3,2020,6,502,1
12,3,2020,7,30,1
11,3,2020,1,17,1
11,3,2020,2,2842,1
11,3,2020,3,529,1
11,3,2020,4,31,1
11,3,2020,5,133,1
11,3,2020,6,461,1
11,3,2020,7,43,1
10,3,2020,1,14,1
10,3,2020,2,2817,1
10,3,2020,3,540,1
10,3,2020,4,17,1
10,3,2020,5,154,1
10,3,2020,6,507,1
10,3,2020,7,51,1
8,3,2020,1,17,1
8,3,2020,2,4182,1
8,3,2020,3,302,1
8,3,2020,4,33,1
8,3,2020,5,37,1
8,3,2020,6,74,1
8,3,2020,7,30,1
7,3,2020,1,15,1
7,3,2020,2,3278,1
7,3,2020,3,373,1
7,3,2020,4,34,1
7,3,2020,5,93,1
7,3,2020,6,184,1
7,3,2020,7,50,1
6,3,2020,1,16,1
6,3,2020,2,4474,1
6,3,2020,3,656,1
6,3,2020,4,26,1
6,3,2020,5,138,1
6,3,2020,6,424,1
6,3,2020,7,44,1
5,3,2020,1,20,1
5,3,2020,2,3091,1
5,3,2020,3,571,1
5,3,2020,4,29,1
5,3,2020,5,144,1
5,3,2020,6,467,1
5,3,2020,7,51,1
4,3,2020,1,19,1
4,3,2020,2,2854,1
4,3,2020,3,550,1
4,3,2020,4,27,1
4,3,2020,5,143,1
4,3,2020,6,450,1
4,3,2020,7,42,1
3,3,2020,1,17,1
3,3,2020,2,2823,1
3,3,2020,3,582,1
3,3,2020,4,27,1
3,3,2020,5,158,1
3,3,2020,6,443,1
3,3,2020,7,36,1
2,3,2020,1,11,1
2,3,2020,2,3120,1
2,3,2020,3,538,1
2,3,2020,4,33,1
2,3,2020,5,145,1
2,3,2020,6,424,1
2,3,2020,7,50,1
1,3,2020,1,12,1
1,3,2020,2,4299,1
1,3,2020,3,288,1
1,3,2020,4,13,1
1,3,2020,5,43,1
1,3,2020,6,60,1
1,3,2020,7,26,1
31,3,2020,1,43,1
31,3,2020,2,13777,1
31,3,2020,3,3586,1
31,3,2020,4,70,1
31,3,2020,5,703,1
31,3,2020,6,1117,1
31,3,2020,7,55,1
30,3,2020,1,51,1
30,3,2020,2,15279,1
30,3,2020,3,4085,1
30,3,2020,4,84,1
30,3,2020,5,674,1
30,3,2020,6,1122,1
30,3,2020,7,95,1
29,3,2020,1,18,1
29,3,2020,2,7039,1
29,3,2020,3,1131,1
29,3,2020,4,40,1
29,3,2020,5,65,1
29,3,2020,6,224,1
29,3,2020,7,28,1
28,3,2020,1,31,1
28,3,2020,2,11199,1
28,3,2020,3,2335,1
28,3,2020,4,57,1
28,3,2020,5,224,1
28,3,2020,6,449,1
28,3,2020,7,89,1
27,3,2020,1,116,1
27,3,2020,2,33793,1
27,3,2020,3,8326,1
27,3,2020,4,93,1
27,3,2020,5,1632,1
27,3,2020,6,1707,1
27,3,2020,7,308,1
26,3,2020,1,130,1
26,3,2020,2,31677,1
26,3,2020,3,8357,1
26,3,2020,4,107,1
26,3,2020,5,1961,1
26,3,2020,6,1658,1
26,3,2020,7,244,1
25,3,2020,1,111,1
25,3,2020,2,32033,1
25,3,2020,3,8243,1
25,3,2020,4,103,1
25,3,2020,5,1797,1
25,3,2020,6,1671,1
25,3,2020,7,278,1
24,3,2020,1,97,1
24,3,2020,2,35187,1
24,3,2020,3,8626,1
24,3,2020,4,101,1
24,3,2020,5,1727,1
24,3,2020,6,1763,1
24,3,2020,7,253,1
23,3,2020,1,104,1
23,3,2020,2,34641,1
23,3,2020,3,8511,1
23,3,2020,4,101,1
23,3,2020,5,1619,1
23,3,2020,6,1700,1
23,3,2020,7,295,1
22,3,2020,1,147,1
22,3,2020,2,40775,1
22,3,2020,3,3686,1
22,3,2020,4,50,1
22,3,2020,5,88,1
22,3,2020,6,244,1
22,3,2020,7,63,1
21,3,2020,1,115,1
21,3,2020,2,35825,1
21,3,2020,3,4950,1
21,3,2020,4,68,1
21,3,2020,5,352,1
21,3,2020,6,632,1
21,3,2020,7,171,1
20,3,2020,1,122,1
20,3,2020,2,42138,1
20,3,2020,3,9400,1
20,3,2020,4,89,1
20,3,2020,5,1896,1
20,3,2020,6,1763,1
20,3,2020,7,306,1
19,3,2020,1,116,1
19,3,2020,2,41173,1
19,3,2020,3,9283,1
19,3,2020,4,101,1
19,3,2020,5,2001,1
19,3,2020,6,1821,1
19,3,2020,7,287,1
18,3,2020,1,106,1
18,3,2020,2,40386,1
18,3,2020,3,9427,1
18,3,2020,4,94,1
18,3,2020,5,1871,1
18,3,2020,6,1840,1
18,3,2020,7,313,1
17,3,2020,1,82,1
17,3,2020,2,38019,1
17,3,2020,3,4254,1
17,3,2020,4,62,1
17,3,2020,5,279,1
17,3,2020,6,536,1
17,3,2020,7,97,1
16,3,2020,1,112,1
16,3,2020,2,42508,1
16,3,2020,3,8691,1
16,3,2020,4,110,1
16,3,2020,5,1212,1
16,3,2020,6,1552,1
16,3,2020,7,264,1
15,3,2020,1,116,1
15,3,2020,2,40593,1
15,3,2020,3,3944,1
15,3,2020,4,61,1
15,3,2020,5,131,1
15,3,2020,6,306,1
15,3,2020,7,79,1
14,3,2020,1,109,1
14,3,2020,2,41868,1
14,3,2020,3,5845,1
14,3,2020,4,101,1
14,3,2020,5,465,1
14,3,2020,6,629,1
14,3,2020,7,212,1
13,3,2020,1,124,1
13,3,2020,2,52904,1
13,3,2020,3,10410,1
13,3,2020,4,117,1
13,3,2020,5,1772,1
13,3,2020,6,1739,1
13,3,2020,7,288,1
11,3,2020,1,139,1
11,3,2020,2,60844,1
11,3,2020,3,11199,1
11,3,2020,4,162,1
11,3,2020,5,1975,1
11,3,2020,6,1593,1
11,3,2020,7,328,1
12,3,2020,1,147,1
12,3,2020,2,59410,1
12,3,2020,3,11023,1
12,3,2020,4,149,1
12,3,2020,5,1728,1
12,3,2020,6,1571,1
12,3,2020,7,293,1
10,3,2020,1,116,1
10,3,2020,2,60321,1
10,3,2020,3,10766,1
10,3,2020,4,144,1
10,3,2020,5,1993,1
10,3,2020,6,1686,1
10,3,2020,7,259,1
9,3,2020,1,128,1
9,3,2020,2,59587,1
9,3,2020,3,10391,1
9,3,2020,4,143,1
9,3,2020,5,1701,1
9,3,2020,6,1593,1
9,3,2020,7,299,1
8,3,2020,1,117,1
8,3,2020,2,55741,1
8,3,2020,3,4812,1
8,3,2020,4,107,1
8,3,2020,5,166,1
8,3,2020,6,252,1
8,3,2020,7,138,1
7,3,2020,1,133,1
7,3,2020,2,58969,1
7,3,2020,3,6599,1
7,3,2020,4,117,1
7,3,2020,5,489,1
7,3,2020,6,500,1
7,3,2020,7,216,1
6,3,2020,1,132,1
6,3,2020,2,64642,1
6,3,2020,3,11038,1
6,3,2020,4,165,1
6,3,2020,5,1696,1
6,3,2020,6,1593,1
6,3,2020,7,305,1
5,3,2020,1,133,1
5,3,2020,2,65091,1
5,3,2020,3,11320,1
5,3,2020,4,145,1
5,3,2020,5,1919,1
5,3,2020,6,1720,1
5,3,2020,7,312,1
4,3,2020,1,132,1
4,3,2020,2,64616,1
4,3,2020,3,11066,1
4,3,2020,4,168,1
4,3,2020,5,1974,1
4,3,2020,6,1676,1
4,3,2020,7,284,1
3,3,2020,1,123,1
3,3,2020,2,62218,1
3,3,2020,3,11051,1
3,3,2020,4,132,1
3,3,2020,5,1814,1
3,3,2020,6,1662,1
3,3,2020,7,255,1
2,3,2020,1,133,1
2,3,2020,2,61016,1
2,3,2020,3,10515,1
2,3,2020,4,117,1
2,3,2020,5,1655,1
2,3,2020,6,1539,1
2,3,2020,7,285,1
1,3,2020,1,115,1
1,3,2020,2,55345,1
1,3,2020,3,5038,1
1,3,2020,4,94,1
1,3,2020,5,162,1
1,3,2020,6,207,1
1,3,2020,7,147,1
31,3,2020,1,8,1
31,3,2020,2,1407,1
31,3,2020,3,379,1
31,3,2020,4,24,1
31,3,2020,5,110,1
31,3,2020,6,234,1
31,3,2020,7,31,1
30,3,2020,1,16,1
30,3,2020,2,1581,1
30,3,2020,3,390,1
30,3,2020,4,34,1
30,3,2020,5,105,1
30,3,2020,6,220,1
30,3,2020,7,28,1
29,3,2020,1,6,1
29,3,2020,2,796,1
29,3,2020,3,114,1
29,3,2020,4,26,1
29,3,2020,5,12,1
29,3,2020,6,65,1
29,3,2020,7,31,1
28,3,2020,1,5,1
28,3,2020,2,1178,1
28,3,2020,3,225,1
28,3,2020,4,28,1
28,3,2020,5,47,1
28,3,2020,6,109,1
28,3,2020,7,30,1
27,3,2020,1,28,1
27,3,2020,2,3050,1
27,3,2020,3,639,1
27,3,2020,4,36,1
27,3,2020,5,174,1
27,3,2020,6,283,1
27,3,2020,7,62,1
26,3,2020,1,24,1
26,3,2020,2,2686,1
26,3,2020,3,667,1
26,3,2020,4,37,1
26,3,2020,5,149,1
26,3,2020,6,313,1
26,3,2020,7,48,1
25,3,2020,1,19,1
25,3,2020,2,2513,1
25,3,2020,3,646,1
25,3,2020,4,44,1
25,3,2020,5,175,1
25,3,2020,6,283,1
25,3,2020,7,51,1
24,3,2020,1,35,1
24,3,2020,2,2648,1
24,3,2020,3,676,1
24,3,2020,4,34,1
24,3,2020,5,172,1
24,3,2020,6,277,1
24,3,2020,7,65,1
21,3,2020,1,14,1
21,3,2020,2,2505,1
21,3,2020,3,386,1
21,3,2020,4,36,1
21,3,2020,5,64,1
21,3,2020,6,119,1
21,3,2020,7,59,1
22,3,2020,1,35,1
22,3,2020,2,3286,1
22,3,2020,3,338,1
22,3,2020,4,18,1
22,3,2020,5,29,1
22,3,2020,6,69,1
22,3,2020,7,28,1
20,3,2020,1,45,1
20,3,2020,2,3547,1
20,3,2020,3,717,1
20,3,2020,4,47,1
20,3,2020,5,319,1
20,3,2020,6,281,1
20,3,2020,7,66,1
19,3,2020,1,35,1
19,3,2020,2,3348,1
19,3,2020,3,675,1
19,3,2020,4,43,1
19,3,2020,5,231,1
19,3,2020,6,336,1
19,3,2020,7,52,1
18,3,2020,1,19,1
18,3,2020,2,3200,1
18,3,2020,3,683,1
18,3,2020,4,40,1
18,3,2020,5,174,1
18,3,2020,6,309,1
18,3,2020,7,42,1
17,3,2020,1,8,1
17,3,2020,2,2083,1
17,3,2020,3,265,1
17,3,2020,4,34,1
17,3,2020,5,52,1
17,3,2020,6,175,1
17,3,2020,7,26,1
16,3,2020,1,27,1
16,3,2020,2,3241,1
16,3,2020,3,675,1
16,3,2020,4,37,1
16,3,2020,5,153,1
16,3,2020,6,261,1
16,3,2020,7,42,1
15,3,2020,1,25,1
15,3,2020,2,3276,1
15,3,2020,3,300,1
15,3,2020,4,33,1
15,3,2020,5,31,1
15,3,2020,6,81,1
15,3,2020,7,30,1
13,3,2020,1,21,1
13,3,2020,2,4908,1
13,3,2020,3,891,1
13,3,2020,4,63,1
13,3,2020,5,192,1
13,3,2020,6,312,1
13,3,2020,7,60,1
14,3,2020,1,27,1
14,3,2020,2,3460,1
14,3,2020,3,412,1
14,3,2020,4,46,1
14,3,2020,5,102,1
14,3,2020,6,157,1
14,3,2020,7,81,1
12,3,2020,1,31,1
12,3,2020,2,5131,1
12,3,2020,3,872,1
12,3,2020,4,49,1
12,3,2020,5,198,1
12,3,2020,6,295,1
12,3,2020,7,43,1
11,3,2020,1,26,1
11,3,2020,2,4924,1
11,3,2020,3,880,1
11,3,2020,4,52,1
11,3,2020,5,191,1
11,3,2020,6,301,1
11,3,2020,7,40,1
10,3,2020,1,21,1
10,3,2020,2,4947,1
10,3,2020,3,838,1
10,3,2020,4,48,1
10,3,2020,5,189,1
10,3,2020,6,272,1
10,3,2020,7,46,1
9,3,2020,1,18,1
9,3,2020,2,5062,1
9,3,2020,3,795,1
9,3,2020,4,45,1
9,3,2020,5,161,1
9,3,2020,6,247,1
9,3,2020,7,42,1
8,3,2020,1,18,1
8,3,2020,2,4750,1
8,3,2020,3,420,1
8,3,2020,4,32,1
8,3,2020,5,35,1
8,3,2020,6,79,1
8,3,2020,7,36,1
7,3,2020,1,26,1
7,3,2020,2,4687,1
7,3,2020,3,542,1
7,3,2020,4,68,1
7,3,2020,5,83,1
7,3,2020,6,108,1
7,3,2020,7,58,1
5,3,2020,1,27,1
5,3,2020,2,5591,1
5,3,2020,3,864,1
5,3,2020,4,60,1
5,3,2020,5,164,1
5,3,2020,6,356,1
5,3,2020,7,47,1
6,3,2020,1,23,1
6,3,2020,2,6235,1
6,3,2020,3,948,1
6,3,2020,4,53,1
6,3,2020,5,192,1
6,3,2020,6,311,1
6,3,2020,7,56,1
4,3,2020,1,35,1
4,3,2020,2,5605,1
4,3,2020,3,850,1
4,3,2020,4,40,1
4,3,2020,5,187,1
4,3,2020,6,342,1
4,3,2020,7,53,1
3,3,2020,1,25,1
3,3,2020,2,5213,1
3,3,2020,3,863,1
3,3,2020,4,46,1
3,3,2020,5,161,1
3,3,2020,6,302,1
3,3,2020,7,52,1
2,3,2020,1,17,1
2,3,2020,2,5334,1
2,3,2020,3,845,1
2,3,2020,4,45,1
2,3,2020,5,148,1
2,3,2020,6,266,1
2,3,2020,7,49,1
1,3,2020,1,13,1
1,3,2020,2,4788,1
1,3,2020,3,410,1
1,3,2020,4,35,1
1,3,2020,5,38,1
1,3,2020,6,62,1
1,3,2020,7,28,1
31,3,2020,1,20,1
31,3,2020,2,3679,1
31,3,2020,3,532,1
31,3,2020,4,46,1
31,3,2020,5,138,1
31,3,2020,6,72,1
31,3,2020,7,34,1
30,3,2020,1,8,1
30,3,2020,2,3868,1
30,3,2020,3,513,1
30,3,2020,4,46,1
30,3,2020,5,136,1
30,3,2020,6,90,1
30,3,2020,7,42,1
29,3,2020,1,5,1
29,3,2020,2,1733,1
29,3,2020,3,141,1
29,3,2020,4,35,1
29,3,2020,5,17,1
29,3,2020,6,15,1
29,3,2020,7,27,1
28,3,2020,1,13,1
28,3,2020,2,2485,1
28,3,2020,3,298,1
28,3,2020,4,38,1
28,3,2020,5,51,1
28,3,2020,6,30,1
28,3,2020,7,51,1
27,3,2020,1,40,1
27,3,2020,2,6259,1
27,3,2020,3,888,1
27,3,2020,4,82,1
27,3,2020,5,214,1
27,3,2020,6,126,1
27,3,2020,7,86,1
26,3,2020,1,21,1
26,3,2020,2,5471,1
26,3,2020,3,868,1
26,3,2020,4,62,1
26,3,2020,5,213,1
26,3,2020,6,123,1
26,3,2020,7,82,1
25,3,2020,1,11,1
25,3,2020,2,5797,1
25,3,2020,3,862,1
25,3,2020,4,65,1
25,3,2020,5,253,1
25,3,2020,6,125,1
25,3,2020,7,66,1
24,3,2020,1,12,1
24,3,2020,2,5830,1
24,3,2020,3,921,1
24,3,2020,4,58,1
24,3,2020,5,286,1
24,3,2020,6,136,1
24,3,2020,7,97,1
23,3,2020,1,25,1
23,3,2020,2,5674,1
23,3,2020,3,869,1
23,3,2020,4,56,1
23,3,2020,5,227,1
23,3,2020,6,118,1
23,3,2020,7,92,1
22,3,2020,1,23,1
22,3,2020,2,4290,1
22,3,2020,3,279,1
22,3,2020,4,44,1
22,3,2020,5,24,1
22,3,2020,6,10,1
22,3,2020,7,48,1
21,3,2020,1,16,1
21,3,2020,2,4320,1
21,3,2020,3,564,1
21,3,2020,4,51,1
21,3,2020,5,98,1
21,3,2020,6,52,1
21,3,2020,7,61,1
20,3,2020,1,28,1
20,3,2020,2,6556,1
20,3,2020,3,984,1
20,3,2020,4,77,1
20,3,2020,5,262,1
20,3,2020,6,112,1
20,3,2020,7,93,1
19,3,2020,1,19,1
19,3,2020,2,6332,1
19,3,2020,3,927,1
19,3,2020,4,73,1
19,3,2020,5,292,1
19,3,2020,6,126,1
19,3,2020,7,84,1
17,3,2020,1,5,1
17,3,2020,2,3257,1
17,3,2020,3,305,1
17,3,2020,4,42,1
17,3,2020,5,47,1
17,3,2020,6,37,1
17,3,2020,7,19,1
18,3,2020,1,23,1
18,3,2020,2,6157,1
18,3,2020,3,901,1
18,3,2020,4,60,1
18,3,2020,5,261,1
18,3,2020,6,111,1
18,3,2020,7,78,1
16,3,2020,1,18,1
16,3,2020,2,5898,1
16,3,2020,3,910,1
16,3,2020,4,92,1
16,3,2020,5,224,1
16,3,2020,6,86,1
16,3,2020,7,81,1
15,3,2020,1,13,1
15,3,2020,2,4839,1
15,3,2020,3,375,1
15,3,2020,4,65,1
15,3,2020,5,27,1
15,3,2020,6,13,1
15,3,2020,7,60,1
13,3,2020,1,27,1
13,3,2020,2,8106,1
13,3,2020,3,1014,1
13,3,2020,4,157,1
13,3,2020,5,229,1
13,3,2020,6,117,1
13,3,2020,7,82,1
14,3,2020,1,16,1
14,3,2020,2,5602,1
14,3,2020,3,601,1
14,3,2020,4,87,1
14,3,2020,5,65,1
14,3,2020,6,44,1
14,3,2020,7,62,1
12,3,2020,1,11,1
12,3,2020,2,8727,1
12,3,2020,3,1025,1
12,3,2020,4,132,1
12,3,2020,5,260,1
12,3,2020,6,113,1
12,3,2020,7,47,1
11,3,2020,1,8,1
11,3,2020,2,8745,1
11,3,2020,3,1082,1
11,3,2020,4,142,1
11,3,2020,5,249,1
11,3,2020,6,122,1
11,3,2020,7,54,1
9,3,2020,1,13,1
9,3,2020,2,8367,1
9,3,2020,3,1048,1
9,3,2020,4,135,1
9,3,2020,5,285,1
9,3,2020,6,117,1
9,3,2020,7,40,1
8,3,2020,1,16,1
8,3,2020,2,7399,1
8,3,2020,3,519,1
8,3,2020,4,86,1
8,3,2020,5,34,1
8,3,2020,6,11,1
8,3,2020,7,27,1
6,3,2020,1,21,1
6,3,2020,2,9795,1
6,3,2020,3,1106,1
6,3,2020,4,150,1
6,3,2020,5,260,1
6,3,2020,6,126,1
6,3,2020,7,74,1
7,3,2020,1,21,1
7,3,2020,2,7953,1
7,3,2020,3,782,1
7,3,2020,4,104,1
7,3,2020,5,95,1
7,3,2020,6,39,1
7,3,2020,7,57,1
5,3,2020,1,26,1
5,3,2020,2,8858,1
5,3,2020,3,1111,1
5,3,2020,4,145,1
5,3,2020,5,296,1
5,3,2020,6,105,1
5,3,2020,7,73,1
4,3,2020,1,32,1
4,3,2020,2,9165,1
4,3,2020,3,1039,1
4,3,2020,4,136,1
4,3,2020,5,286,1
4,3,2020,6,123,1
4,3,2020,7,59,1
3,3,2020,1,16,1
3,3,2020,2,9245,1
3,3,2020,3,1144,1
3,3,2020,4,126,1
3,3,2020,5,265,1
3,3,2020,6,139,1
3,3,2020,7,62,1
1,3,2020,1,22,1
1,3,2020,2,7583,1
1,3,2020,3,519,1
1,3,2020,4,88,1
1,3,2020,5,32,1
1,3,2020,6,21,1
1,3,2020,7,21,1
31,3,2020,1,3,1
31,3,2020,2,1725,1
31,3,2020,3,336,1
31,3,2020,4,16,1
31,3,2020,5,103,1
31,3,2020,6,83,1
31,3,2020,7,28,1
30,3,2020,1,3,1
30,3,2020,2,1728,1
30,3,2020,3,297,1
30,3,2020,4,14,1
30,3,2020,5,83,1
30,3,2020,6,64,1
30,3,2020,7,30,1
28,3,2020,1,0,1
28,3,2020,2,1380,1
28,3,2020,3,201,1
28,3,2020,4,20,1
28,3,2020,5,39,1
28,3,2020,6,30,1
28,3,2020,7,47,1
27,3,2020,1,23,1
27,3,2020,2,3120,1
27,3,2020,3,644,1
27,3,2020,4,17,1
27,3,2020,5,123,1
27,3,2020,6,124,1
27,3,2020,7,61,1
26,3,2020,1,7,1
26,3,2020,2,2707,1
26,3,2020,3,555,1
26,3,2020,4,21,1
26,3,2020,5,129,1
26,3,2020,6,117,1
26,3,2020,7,62,1
25,3,2020,1,0,1
25,3,2020,2,2689,1
25,3,2020,3,542,1
25,3,2020,4,18,1
25,3,2020,5,121,1
25,3,2020,6,97,1
25,3,2020,7,40,1
24,3,2020,1,4,1
24,3,2020,2,2900,1
24,3,2020,3,596,1
24,3,2020,4,18,1
24,3,2020,5,152,1
24,3,2020,6,116,1
24,3,2020,7,46,1
23,3,2020,1,4,1
23,3,2020,2,2919,1
23,3,2020,3,617,1
23,3,2020,4,19,1
23,3,2020,5,121,1
23,3,2020,6,104,1
23,3,2020,7,57,1
22,3,2020,1,16,1
22,3,2020,2,2411,1
22,3,2020,3,193,1
22,3,2020,4,16,1
22,3,2020,5,23,1
22,3,2020,6,20,1
22,3,2020,7,27,1
21,3,2020,1,1,1
21,3,2020,2,2685,1
21,3,2020,3,350,1
21,3,2020,4,23,1
21,3,2020,5,97,1
21,3,2020,6,53,1
21,3,2020,7,87,1
20,3,2020,1,8,1
20,3,2020,2,3457,1
20,3,2020,3,642,1
20,3,2020,4,15,1
20,3,2020,5,120,1
20,3,2020,6,87,1
20,3,2020,7,51,1
19,3,2020,1,3,1
19,3,2020,2,3201,1
19,3,2020,3,568,1
19,3,2020,4,16,1
19,3,2020,5,163,1
19,3,2020,6,121,1
19,3,2020,7,58,1
18,3,2020,1,2,1
18,3,2020,2,3135,1
18,3,2020,3,576,1
18,3,2020,4,20,1
18,3,2020,5,169,1
18,3,2020,6,123,1
18,3,2020,7,69,1
17,3,2020,1,1,1
17,3,2020,2,1780,1
17,3,2020,3,223,1
17,3,2020,4,15,1
17,3,2020,5,41,1
17,3,2020,6,34,1
17,3,2020,7,33,1
16,3,2020,1,2,1
16,3,2020,2,3455,1
16,3,2020,3,575,1
16,3,2020,4,18,1
16,3,2020,5,138,1
16,3,2020,6,91,1
16,3,2020,7,92,1
15,3,2020,1,26,1
15,3,2020,2,2602,1
15,3,2020,3,203,1
15,3,2020,4,19,1
15,3,2020,5,21,1
15,3,2020,6,28,1
15,3,2020,7,23,1
13,3,2020,1,3,1
13,3,2020,2,4684,1
13,3,2020,3,695,1
13,3,2020,4,25,1
13,3,2020,5,144,1
13,3,2020,6,85,1
13,3,2020,7,54,1
12,3,2020,1,1,1
12,3,2020,2,5030,1
12,3,2020,3,677,1
12,3,2020,4,19,1
12,3,2020,5,143,1
12,3,2020,6,110,1
12,3,2020,7,48,1
11,3,2020,1,3,1
11,3,2020,2,4958,1
11,3,2020,3,702,1
11,3,2020,4,17,1
11,3,2020,5,161,1
11,3,2020,6,108,1
11,3,2020,7,43,1
10,3,2020,1,3,1
10,3,2020,2,4992,1
10,3,2020,3,678,1
10,3,2020,4,21,1
10,3,2020,5,153,1
10,3,2020,6,111,1
10,3,2020,7,49,1
9,3,2020,1,0,1
9,3,2020,2,4828,1
9,3,2020,3,639,1
9,3,2020,4,25,1
9,3,2020,5,119,1
9,3,2020,6,113,1
9,3,2020,7,47,1
8,3,2020,1,9,1
8,3,2020,2,4118,1
8,3,2020,3,293,1
8,3,2020,4,38,1
8,3,2020,5,25,1
